Сыктывкар	61.681862	50.812771
Сысерть	56.502602	60.807339
Северобайкальск	55.63438	109.325317
Северодвинск	64.566879	39.846809
Северск	56.599998	84.849998
Сегежа	63.743439	34.30312
Сергач	55.527538	45.4632
Сергиев Посад	56.310749	38.133041
Серов	59.598202	60.588459
Серпухов	54.920609	37.416901
Сертолово	60.145821	30.21096
Серебряные Пруды	54.469761	38.720928
Селятино	55.514584	36.976055
Семикаракорск	47.513962	40.811501
Семенов	56.792542	44.501011
Сестрорецк	60.083229	29.95672
Хабаровск	48.476719	135.09407
Таганрог	47.221729	38.893318
Тарасовский	48.730179	40.368568
Тарко-сале	64.919746	77.78817
Тайга	56.061272	85.622787
Углич	57.524689	38.332821
Таксимо	56.339352	114.892342
Тайшет	55.934219	97.991211
Тамбов	52.7211	41.417351
Ханты-Мансийск	61.00079	69.006241
Хасавюрт	43.246769	46.58939
Татищево	51.67215	45.598061
Тверь	56.857929	35.923828
Увельский	54.436146	61.37653
Таштагол	52.766048	87.876198
Урай	60.133301	64.80909
Фролово	49.76931	43.656818
Троицк	55.49654	37.318432
Троицк	54.110538	61.580051
Трудовое	43.301418	132.085281
Урень	57.460781	45.784988
Трехгорный	54.799999	58.450001
Урюпинск	50.80294	42.029491
Фрязино	55.95694	38.057911
Фрязево	55.731197	38.468552
Улан-Удэ	51.840839	107.608093
Хилок	51.353889	110.46244
Тимашевск	45.61692	38.9431
Химки	55.88781	37.44418
Тихвин	59.63821	33.515999
Тихорецк	45.85318	40.128288
Ульяновск	54.32148	48.385651
Тобольск	58.184097	68.254623
Хороль	44.425419	132.073868
Фокино	42.970631	132.406738
Холмск	47.062469	142.06131
Тольятти	53.535561	49.409569
Топки	55.272007	85.614502
Томилино	55.653099	37.949669
Томск	56.463989	84.962547
Тосно	59.540291	30.88051
Унеча	52.848701	32.67046
Усинск	66.009308	57.547401
Уссурийск	43.816299	131.989365
Усть-Катав	54.93565	58.176769
Усть-Илимск	58.031475	102.817848
Усть-Кинельский	53.268551	50.568352
Усть-Кут	56.798019	105.765572
Уфа	54.7355	55.991982
Туапсе	44.103458	39.074699
Тула	54.196678	37.617828
Туймазы	54.601742	53.725471
Ухта	63.569611	53.672981
Тутаев	57.615654	39.784031
Тымовское	50.850788	142.660172
Тында	55.149879	124.722473
Терней	45.042881	136.604675
Тейково	56.855049	40.532669
Темрюк	45.279758	37.38089
Удомля	57.872669	35.007809
Тюмень	57.154949	65.51564
Учалы	54.302628	59.424255
Щербинка	55.499763	37.576847
Щелково	55.917469	38.01144
Элиста	46.312962	44.25346
Электрогорск	55.883049	38.78043
Электросталь	55.786968	38.435619
Электроугли	55.728657	38.197746
Энгельс	51.479679	46.110069
Егорлык	46.293217	41.785385
Егорлыкская	46.570709	40.66618
Егорьевск	55.380039	39.03569
Ерофей-Павлович	53.963181	121.954376
Елабуга	55.761799	52.06139
Елань	50.949039	43.723301
Екатеринбург	56.837814	60.596844
Елизово	53.182995	158.382339
Ейск	46.691879	38.285641
Елец	52.622028	38.50526
Еманжелинск	54.752899	61.32476
Ессентуки	44.049809	42.857239
Ефремов	53.13905	38.113689
Далматово	56.26442	62.932629
Дальнегорск	44.560822	135.570251
Дальнереченск	45.928711	133.738235
Дзержинск	56.23542	43.445271
Дзержинский	55.628078	37.839806
Дивногорск	55.95023	92.375107
Дивное	45.909531	43.348949
Жигулевск	53.411221	49.534931
Жирновск	50.981674	44.772907
Димитровград	54.22364	49.615059
Добрянка	58.4603	56.408859
Долгопрудный	55.929729	37.52457
Дмитров	56.362499	37.541111
Домодедово	55.45541	37.75779
Донецк	48.337929	39.96183
Дубна	56.755192	37.139721
Дубовка	49.058788	44.817429
Жуковка	53.538971	33.736179
Жуковский	55.59325	38.11961
Дудинка	69.40834	86.181664
Дербент	42.057831	48.30048
Железногорск	52.325729	35.369381
Железногорск	56.25	93.533333
Железногорск-Илимский	56.57505	104.11747
Железноводск	44.14278	43.01672
Железнодорожный	55.747391	38.006859
Демидово	55.397949	40.300636
Десногорск	54.154793	33.28651
Дедовск	55.86174	37.130245
Цимлянск	47.65102	42.090672
Целина	46.529099	41.02702
Чайковский	56.764381	54.106319
Чалтырь	47.28653	39.50238
Чапаевск	52.969608	49.69286
Чамзинка	54.413338	45.791187
Чита	52.045429	113.498627
Чусовой	58.288189	57.82666
Чудово	59.126831	31.681545
Чебаркуль	54.99313	60.38583
Чебоксары	56.137451	47.24403
Чегдомын	51.116901	132.977478
Черкесск	44.23085	42.06477
Черниговка	44.340469	132.56311
Черногорск	53.826839	91.301826
Черноголовка	56.012989	38.388531
Чернушка	56.502522	56.087399
Чернышевск	52.530739	117.021461
Черняховск	54.636921	21.807932
Чертково	49.39061	40.142071
Череповец	59.129822	38.001308
Челябинск	55.159889	61.40258
Чехов	55.142399	37.460979
Шарыпово	55.53159	89.204712
Шарья	58.36615	45.512409
Шатура	55.574421	39.541531
Шахунья	57.66819	46.600861
Шахты	47.708519	40.215309
Шадринск	56.0877	63.636089
Шилка	51.861012	116.028931
Шимановск	52.00951	127.65593
Шумиха	55.231621	63.288391
Шумерля	55.490311	46.428989
Шебекино	50.405899	36.890636
Шерегеш	52.920509	87.995369
Шелехов	52.205914	104.098572
Юбилейный	55.935696	37.836895
Югорск	61.316666	63.333332
Юрга	55.734509	84.879967
Южно-Сахалинск	46.961262	142.731979
Южноуральск	54.44492	61.24419
Яранск	57.30722	47.864239
Ярославль	57.6301	39.865631
Ярцево	55.059761	32.68528
Яковлевка	44.42178	133.467896
Якутск	62.039261	129.746399
Янаул	56.280769	54.933048
Ясный	51.022987	59.873898
Ядрин	55.93977	46.20237
Юрюзань	54.878601	58.430759
Вязовая	54.906101	58.37431
Каспийск	42.882751	47.638248
Яхрома	56.294109	37.484669
Апрелевка	55.5453	37.06192
Покров	55.916515	39.167343
